code,pubdate,statdate,updatedate,resstotalasset,ressnetasset,ressepschgpct,ressroewa,ressepsdiluted,ressgryoy,ressopyoy
sz.000639,2022-04-15,2021-12-31,2022-04-15,7719250000.0,3778730000.0,-0.37931,5.17,0.18,0.099423,-0.305344
sz.000650,2016-03-25,2015-12-31,2016-03-25,3148930000.0,2389010000.0,0.072995,17.56,0.39,206.472,0.348799
sz.000650,2021-04-13,2020-12-31,2021-04-13,6305310000.0,5073160000.0,0.046512,13.69,0.45,-0.1037,0.041983
sz.000651,2015-01-20,2014-12-31,2015-01-20,156864000000.0,44216400000.0,1.07868,35.81,4.69,0.166421,0.32138
sz.000651,2020-04-15,2019-12-31,2020-04-15,280856000000.0,110129000000.0,-0.059633,25.71,4.1,0.00242,-0.063748
sz.000651,2021-04-15,2020-12-31,2021-04-15,279037000000.0,115190000000.0,-0.097324,18.78,3.71,-0.149675,-0.120351
sz.000655,2015-04-14,2014-12-31,2015-04-14,3667210000.0,3164290000.0,-0.088221,6.78,0.35,0.152239,-0.504986
sz.000655,2016-04-11,2015-12-31,2016-04-11,3430070000.0,3171660000.0,-0.333753,0.33,0.02,-0.489268,-1.52723
sz.000656,2015-07-22,2015-06-30,2015-08-29,94671700000.0,10730000000.0,-0.010793,3.81,0.1,37.9446,0.203799
sz.000656,2017-03-28,2016-12-31,2017-03-28,109249000000.0,17106400000.0,-0.006494,9.42,0.28,82.2826,0.294251
sz.000656,2018-03-28,2017-12-31,2018-03-28,157364000000.0,18069600000.0,0.080749,10.64,0.35,0.078242,0.343204
sz.000656,2020-03-04,2019-12-31,2020-03-04,321608000000.0,26265100000.0,0.458333,23.93,1.05,0.643641,0.614967
sz.000656,2021-02-02,2020-12-31,2021-02-02,380911000000.0,34807800000.0,0.238095,23.31,1.3,0.295603,0.437353
sz.000657,2016-04-15,2015-12-31,2016-04-15,6830020000.0,2955880000.0,-0.855665,-16.03,-0.8207,6.49681,-20.4913
sz.000657,2017-04-14,2016-12-31,2017-04-14,6672680000.0,2975590000.0,0.841816,0.45,0.02,-0.112909,1.04769
sz.000657,2018-04-10,2017-12-31,2018-04-10,7200090000.0,3095350000.0,0.182562,4.22,0.2037,0.258806,3.97392
sz.000657,2021-04-15,2020-12-31,2021-04-15,9203180000.0,4302340000.0,0.642857,5.14,0.23,0.125495,0.116474
sz.000657,2022-03-22,2021-12-31,2022-03-22,9818000000.0,4913000000.0,1.08696,11.47,0.48,0.219276,1.21818
sz.000659,2015-04-15,2014-12-31,2015-04-15,3727430000.0,1124130000.0,0.899396,4.17,0.04,-0.151856,0.997214
sz.000659,2017-04-15,2016-12-31,2017-04-15,2617420000.0,481458000.0,-0.39444,-75.3,-0.45,0.396368,-9.76269
sz.000659,2019-04-13,2018-12-31,2019-04-13,2523210000.0,683714000.0,-0.726402,3.35,0.02,0.014941,-0.597142
sz.000659,2020-04-15,2019-12-31,2020-04-15,2376710000.0,736772000.0,-0.189655,2.61,0.0141,-0.037481,0.561557
sz.000659,2021-04-15,2020-12-31,2021-04-15,2198330000.0,564163000.0,-10.8865,-27.7,-0.1394,-0.19094,-2.20729
sz.000659,2022-04-15,2021-12-31,2022-04-15,2318170000.0,581655000.0,-1.14419,4.48,0.0201,0.147369,1.71419
sz.000661,2016-01-12,2015-12-31,2016-01-12,3855330000.0,1776640000.0,0.487897,23.78,2.91,162.853,0.151945
sz.000663,2016-04-15,2015-12-31,2016-04-15,3997320000.0,2015530000.0,0.199555,7.2,0.21,1.0415,2.25105
sz.000663,2017-04-15,2016-12-31,2017-04-15,4315260000.0,2127900000.0,0.230581,5.8,0.36,0.742796,1.41547
sz.000663,2018-04-14,2017-12-31,2018-04-14,4163260000.0,2179510000.0,-0.158824,3.36,0.2,-0.202029,-0.189041
sz.000663,2019-04-13,2018-12-31,2019-04-13,2814350000.0,822181000.0,-33.5,-89.32,-3.9,-0.461866,-17.4902
sz.000663,2020-04-15,2019-12-31,2020-04-15,2577900000.0,573508000.0,-0.820513,-33.8,-0.7,-0.069789,0.810841
sz.000663,2021-04-15,2020-12-31,2021-04-15,1518860000.0,596455000.0,-1.15714,6.22,0.11,-0.172842,1.11099
sz.000665,2015-08-04,2015-06-30,2015-08-04,7351140000.0,5190250000.0,0.125366,4.15,0.33,2.10528,0.571301
sz.000665,2018-03-07,2017-12-31,2018-03-07,9529220000.0,5865640000.0,0.053785,5.9,0.53,0.164466,0.141852
sz.000665,2021-04-15,2020-12-31,2021-04-15,11673700000.0,6149070000.0,-7.45455,-10.67,-0.71,-0.091909,-5.11469
sz.000666,2021-04-09,2020-12-31,2021-04-09,37104500000.0,9154440000.0,-0.167143,4.58,0.583,-0.034377,-0.253969
sz.000667,2018-04-17,2017-12-31,2018-04-17,17250500000.0,7077610000.0,0.00079,9.81,0.2618,-0.147199,-0.059928
sz.000667,2020-04-30,2019-12-31,2020-04-30,28235400000.0,7049430000.0,-0.731006,0.92,0.0262,0.398406,0.0
sz.000667,2021-04-15,2020-12-31,2021-04-15,28314200000.0,7221560000.0,0.429104,1.32,0.0383,0.16216,-0.666167
sz.000668,2015-04-15,2014-12-31,2015-04-15,1684920000.0,622357000.0,-0.327908,-7.18,-0.32,-0.90855,-3.53201
sz.000668,2016-04-15,2015-12-31,2016-04-15,1441230000.0,648146000.0,0.487444,4.01,0.17,8.85106,1.29602
sz.000668,2017-04-13,2016-12-31,2017-04-13,2027130000.0,604895000.0,-0.448147,-6.43,-0.27,-0.878054,-4.34256
sz.000668,2018-04-13,2017-12-31,2018-04-13,2268320000.0,614978000.0,0.351668,1.76,0.07,19.7651,1.4226
sz.000668,2019-04-13,2018-12-31,2019-04-13,2890530000.0,897074000.0,-0.142857,1.43,0.06,-0.079708,-0.245723
sz.000668,2020-04-15,2019-12-31,2020-04-15,2713540000.0,974441000.0,3.16667,4.52,0.25,0.685797,5.28116
sz.000668,2021-04-15,2020-12-31,2021-04-15,2619250000.0,944093000.0,-1.64,-2.41,-0.16,-0.73838,-1.21238
sz.000669,2020-04-15,2019-12-31,2020-04-15,9233790000.0,1285060000.0,-0.214592,-65.58,-1.83,-0.168346,0.183747
sz.000669,2021-04-15,2020-12-31,2021-04-15,4147760000.0,1274140000.0,-1.01036,1.32,0.02,-0.391614,1.11909
sz.000670,2016-04-15,2015-12-31,2016-04-15,727286000.0,572451000.0,0.01943,4.14,0.0258,0.0,49.0345
sz.000670,2018-04-14,2017-12-31,2018-04-14,455327000.0,371649000.0,-0.434896,-61.18,-0.4053,-0.493929,-30.6871
sz.000670,2019-04-13,2018-12-31,2019-04-13,252960000.0,197596000.0,-0.462867,-62.46,-0.2177,-0.574499,0.562235
sz.000670,2021-04-15,2020-12-31,2021-04-15,1468420000.0,15769800.0,-1.06339,-379.58,0.016,168.498,1.16964
sz.000670,2022-07-27,2022-06-30,2022-07-27,1497050000.0,54830800.0,6.77778,13.11,0.007,-0.072449,-0.138244
sz.000671,2019-07-16,2019-06-30,2019-07-16,289243000000.0,24227100000.0,0.24,6.91,0.31,0.485585,0.460917
sz.000671,2021-01-16,2020-12-31,2021-01-16,346088000000.0,30431700000.0,0.340659,20.33,1.22,0.355094,0.324539
sz.000672,2016-04-15,2015-12-31,2016-04-15,4679320000.0,1740400000.0,-0.378268,3.64,0.08,356.846,-0.964498
sz.000672,2017-04-11,2016-12-31,2017-04-11,5813050000.0,1466870000.0,0.082822,8.21,0.18,0.439645,4.64188
sz.000672,2018-04-11,2017-12-31,2018-04-11,5987760000.0,2244010000.0,0.794652,42.67,0.97,0.573193,5.52253
sz.000676,2018-04-14,2017-12-31,2018-04-14,7011890000.0,5049160000.0,0.215484,10.86,0.5428,1.69686,0.565045
sz.000676,2019-04-13,2018-12-31,2019-04-13,7889660000.0,5863130000.0,0.353114,13.08,0.7388,0.203658,0.412144
sz.000676,2020-04-15,2019-12-31,2020-04-15,9258490000.0,6666930000.0,-0.333785,9.89,0.4922,0.416639,-0.149663
sz.000676,2021-01-30,2020-12-31,2021-01-30,6155880000.0,3805450000.0,-5.50567,-53.79,-2.224,-0.032177,-5.06388
sz.000677,2021-04-14,2020-12-31,2021-04-14,867228000.0,287462000.0,-0.073171,2.3,0.0076,-0.139655,-0.180724
sz.000678,2015-04-15,2014-12-31,2015-04-15,2242020000.0,1061820000.0,0.011577,0.58,0.01,0.378343,0.475197
sz.000678,2016-04-15,2015-12-31,2016-04-15,2350180000.0,983006000.0,-0.198586,-7.72,-0.18,-0.01123,-5.92025
sz.000678,2017-04-15,2016-12-31,2017-04-15,2578300000.0,1209870000.0,0.196986,1.06,0.03,0.113831,0.919812
sz.000678,2018-04-14,2017-12-31,2018-04-14,2801600000.0,1251300000.0,-0.000173,0.93,0.025,0.091187,3.05402
sz.000678,2019-04-13,2018-12-31,2019-04-13,2755750000.0,1184850000.0,-5.33333,-4.9,-0.13,-0.020716,-4.69734
sz.000678,2020-04-15,2019-12-31,2020-04-15,2695180000.0,1199490000.0,-1.23077,1.03,0.03,-0.16734,1.20593
sz.000678,2021-04-15,2020-12-31,2021-04-15,2596690000.0,1090670000.0,-7.66667,-7.97,-0.2,-0.040103,-9.49718
sz.000678,2022-04-15,2021-12-31,2022-04-15,2454540000.0,1036790000.0,-0.45,-4.62,-0.11,0.129828,0.494268
sz.000679,2019-04-16,2018-12-31,2019-04-16,4940400000.0,936269000.0,-30.0,-36.28,-1.16,-0.409976,-54.3229
sz.000679,2020-04-15,2019-12-31,2020-04-15,4475490000.0,581756000.0,-0.146552,-46.71,-0.99,-0.286692,0.107759
sz.000679,2022-04-15,2021-12-31,2022-04-15,1039490000.0,419470000.0,-9.71429,-40.94,-0.61,0.003195,-7.42751
sz.000680,2015-04-15,2014-12-31,2015-04-15,11210800000.0,4073760000.0,0.30099,1.15,0.0374,0.044942,0.898423
sz.000680,2016-04-15,2015-12-31,2016-04-15,9398850000.0,3179850000.0,-0.743039,-24.08,-0.7056,-0.48129,-16.4191
sz.000680,2018-04-14,2017-12-31,2018-04-14,9561030000.0,3307590000.0,0.016387,1.95,0.0514,0.441902,1.24077
sz.000680,2021-04-13,2020-12-31,2021-04-13,9702690000.0,3509470000.0,0.776805,2.91,0.0812,0.108548,0.84501
sz.000680,2022-03-18,2021-12-31,2022-03-18,10746300000.0,4384490000.0,0.82266,5.12,0.148,0.290467,0.993157
sz.000682,2015-07-21,2015-06-30,2015-07-21,3032350000.0,1482370000.0,0.004472,1.33,0.02,2.009,0.398173
sz.000683,2017-04-13,2016-12-31,2017-04-13,22233300000.0,8124530000.0,-0.146062,-7.99,-0.16,180.388,-2.87452
sz.000683,2020-04-15,2019-12-31,2020-04-15,23478500000.0,10154700000.0,-0.454545,6.85,0.18,-0.137878,-0.437397
sz.000683,2021-04-15,2020-12-31,2021-04-15,23262900000.0,10233800000.0,-0.888889,0.73,0.02,0.000629,-0.773318
sz.000685,2015-02-14,2014-12-31,2015-02-14,9954480000.0,7472600000.0,0.1456,10.38,0.96,16.0155,0.14379
sz.000685,2018-02-13,2017-12-31,2018-02-13,15833500000.0,12046200000.0,0.081057,9.26,0.73,16.6578,0.109997
sz.000685,2019-04-13,2018-12-31,2019-04-13,17143000000.0,12280500000.0,-0.356164,5.63,0.47,0.157398,-0.312312
sz.000685,2021-02-09,2020-12-31,2021-02-09,20775800000.0,14004700000.0,0.338028,10.36,0.95,-0.007171,0.265572
sz.000686,2015-01-20,2014-12-31,2015-01-20,34661000000.0,8686700000.0,0.300185,13.37,0.55,0.747942,1.458
sz.000686,2015-04-10,2015-03-31,2015-04-10,46007200000.0,9419580000.0,0.189295,6.06,0.28,1.13542,2.08371
sz.000686,2015-07-09,2015-06-30,2015-07-09,81199700000.0,10445500000.0,0.76522,19.02,0.93,2.71639,4.50332
sz.000686,2015-10-15,2015-09-30,2015-10-15,71882400000.0,10701800000.0,0.832923,22.99,1.14,1.71278,2.63398
sz.000686,2016-01-12,2015-12-31,2016-01-12,73658100000.0,11361300000.0,0.801467,26.24,1.34,1.14456,1.4396
sz.000686,2016-04-14,2016-03-31,2016-04-14,69345400000.0,11601300000.0,-0.075784,3.48,0.2,-0.221627,-0.307273
sz.000686,2016-07-09,2016-06-30,2016-07-09,79057400000.0,14718000000.0,-0.530264,4.62,0.27,-0.564699,-0.687097
sz.000686,2016-10-15,2016-09-30,2016-10-15,72220900000.0,15514400000.0,-0.458495,8.45,0.52,-0.381414,-0.50374
sz.000686,2017-01-11,2016-12-31,2017-01-11,74519000000.0,15523500000.0,-0.56821,9.27,0.58,-0.322382,-0.528627
sz.000686,2017-04-12,2017-03-31,2017-04-12,71754600000.0,15827800000.0,-0.088444,1.23,0.08,0.131272,-0.510267
sz.000686,2017-07-11,2017-06-30,2017-07-11,67027400000.0,15738900000.0,-0.118456,1.98,0.13,0.207035,-0.497078
sz.000686,2017-10-17,2017-09-30,2017-10-17,67981100000.0,15790700000.0,-0.22154,4.07,0.27,0.14879,-0.453912
sz.000686,2018-10-15,2018-09-30,2018-10-15,63353900000.0,15163800000.0,-0.158072,1.75,0.12,0.162172,-0.591512
sz.000686,2020-01-18,2019-12-31,2020-01-18,68590000000.0,15554400000.0,2.30769,6.63,0.43,0.144402,4.1682
sz.000686,2020-07-15,2020-06-30,2020-07-15,68440700000.0,16002200000.0,0.12,4.2,0.28,-0.048896,0.21562
sz.000686,2021-01-27,2020-12-31,2021-01-27,68661400000.0,16661300000.0,0.325581,8.23,0.57,-0.167742,0.401982
sz.000686,2021-07-27,2021-06-30,2021-07-27,77292600000.0,17138300000.0,0.073929,4.14,0.3007,-0.207122,0.028072
sz.000686,2022-01-22,2021-12-31,2022-01-22,80374700000.0,18086600000.0,0.22807,9.49,0.7,0.135872,0.148015
sz.000686,2023-04-15,2023-03-31,2023-04-15,83630400000.0,18419900000.0,-2.45455,2.07,0.16,1.31493,2.88061
sz.000688,2021-04-15,2020-12-31,2021-04-15,3566730000.0,2416820000.0,-0.13394,6.65,0.1332,-0.108999,-0.12724
sz.000690,2017-04-15,2016-12-31,2017-04-15,15745300000.0,8236570000.0,0.013902,9.42,0.33,0.0,0.051609
sz.000690,2018-04-14,2017-12-31,2018-04-14,17389100000.0,8483920000.0,-0.262617,1.23,0.05,-0.289554,-0.87602
sz.000690,2019-04-12,2018-12-31,2019-04-12,21593200000.0,8858430000.0,3.2,5.32,0.21,0.524647,5.1494
sz.000691,2016-04-15,2015-12-31,2016-04-15,288434000.0,129615000.0,0.180502,14.84,0.04,0.0,2.01383
sz.000691,2017-04-15,2016-12-31,2017-04-15,277573000.0,77861300.0,-0.032077,1.42,0.0035,-0.65696,-0.801626
sz.000691,2019-04-13,2018-12-31,2019-04-13,197148000.0,85519400.0,-2.0,13.89,0.03,-0.15116,-0.0532
sz.000691,2020-04-15,2019-12-31,2020-04-15,240530000.0,75219300.0,-1.92647,12.69,-0.0315,-0.631195,-0.334482
sz.000691,2021-04-15,2020-12-31,2021-04-15,727396000.0,94836000.0,-2.76825,21.16,0.0557,18.1029,3.84157
sz.000692,2019-04-13,2018-12-31,2019-04-13,6096500000.0,1409170000.0,-1.08333,0.47,0.01,0.080527,0.710682
sz.000692,2020-04-21,2019-12-31,2020-04-21,6048240000.0,1237830000.0,-21.2946,-8.98,-0.2273,-0.030208,-3.32473
sz.000692,2021-04-15,2020-12-31,2021-04-15,5014230000.0,300999000.0,7.27076,-122.79,-1.7931,0.023311,-2.91295
sz.000695,2020-04-15,2019-12-31,2020-04-15,975787000.0,377697000.0,-0.620438,3.73,0.0624,-0.446321,-0.302378
sz.000695,2021-04-15,2020-12-31,2021-04-15,1076730000.0,360740000.0,-2.23833,-2.82,-0.0743,-0.076291,-1.45761
sz.000697,2017-04-15,2016-12-31,2017-04-15,1638390000.0,1424290000.0,-0.175059,-2.64,-0.0682,0.0,-1.63867
sz.000697,2020-04-15,2019-12-31,2020-04-15,3638330000.0,1526510000.0,-55.2494,-67.36,-2.3056,0.235468,-71.5423
sz.000697,2021-04-15,2020-12-31,2021-04-15,3359130000.0,1048240000.0,-0.702464,-35.79,-0.686,-0.428504,0.690477
sz.000700,2018-04-14,2017-12-31,2018-04-14,7532490000.0,2688950000.0,-0.163703,4.12,0.163,0.076999,-0.43738
sz.000700,2019-04-11,2018-12-31,2019-04-11,7371290000.0,2289780000.0,-0.92638,0.4,0.012,0.145699,-0.57779
sz.000700,2020-04-15,2019-12-31,2020-04-15,7849160000.0,2368880000.0,9.16667,4.36,0.122,0.104416,0.775546
sz.000700,2021-04-15,2020-12-31,2021-04-15,8375540000.0,2759750000.0,-0.869919,0.5,0.016,0.115655,-0.671499
sz.000701,2019-04-13,2018-12-31,2019-04-13,16336800000.0,4371880000.0,-5.14105,-2.67,-0.229,0.18766,-0.947453
sz.000701,2021-04-15,2020-12-31,2021-04-15,17922900000.0,2149930000.0,-0.954974,-76.37,-0.2883,-0.089759,1.02641
sz.000702,2022-03-04,2021-12-31,2022-03-04,901098000.0,350592000.0,-7.6868,-48.21,-0.8412,0.340046,-6.09334
sz.000703,2016-04-01,2015-12-31,2016-04-01,25224400000.0,6327130000.0,0.420654,3.76,0.17,0.0,1.41489
sz.000703,2018-04-04,2017-12-31,2018-04-04,33268400000.0,11965800000.0,0.480508,14.21,1.0,0.982886,1.51244
sz.000703,2020-03-30,2019-12-31,2020-03-30,85063500000.0,23245900000.0,0.375,14.86,1.1,-0.091286,0.92956
sz.000707,2017-03-17,2016-12-31,2017-03-17,10489500000.0,890827000.0,-1.37629,-55.87,-1.3508,1.21043,-11.6963
sz.000707,2018-04-14,2017-12-31,2018-04-14,9794990000.0,376118000.0,-0.255338,-144.56,-1.61,0.078979,-0.169043
sz.000707,2023-03-13,2022-12-31,2023-03-13,2731700000.0,1466260000.0,1.0659,84.92,1.881,0.424492,1.11537
sz.000708,2021-02-05,2020-12-31,2021-02-05,77441000000.0,28350100000.0,-0.342541,22.9,1.19,0.029035,0.15814
sz.000708,2022-01-15,2021-12-31,2022-01-15,85452700000.0,32852300000.0,0.327731,26.75,1.58,0.294318,0.266183
sz.000709,2017-04-15,2016-12-31,2017-04-15,186477000000.0,44814100000.0,0.091892,3.49,0.15,-0.004585,1.91358
sz.000709,2018-03-01,2017-12-31,2018-03-01,188739000000.0,45867400000.0,0.028643,4.1,0.18,0.54381,0.925694
sz.000709,2021-04-15,2020-12-31,2021-04-15,241172000000.0,57858000000.0,-0.4,2.14,0.12,-0.1139,-0.327585
sz.000710,2019-04-15,2018-12-31,2019-04-15,2176980000.0,1909840000.0,-0.163043,15.55,0.77,0.198014,0.105577
sz.000710,2021-04-15,2020-12-31,2021-04-15,3243970000.0,2388440000.0,-0.427273,9.05,0.63,-0.047758,-0.455425
sz.000711,2015-02-06,2014-12-31,2015-03-06,1193780000.0,253877000.0,-0.277156,-24.85,-0.45,0.087679,-1.40473
sz.000711,2017-03-03,2016-12-31,2017-03-03,4085480000.0,2969810000.0,-0.07946,1.41,0.06,255.008,0.942092
sz.000711,2018-04-14,2017-12-31,2018-04-14,8732080000.0,4241440000.0,0.380611,8.7,0.42,2.97729,9.16127
sz.000711,2019-04-15,2018-12-31,2019-04-15,10997800000.0,4343900000.0,-0.666667,2.4,0.12,0.377736,-0.381959
sz.000711,2020-04-15,2019-12-31,2020-04-15,13189400000.0,4141220000.0,-9.66667,-22.97,-1.04,-0.349314,-6.58584
sz.000711,2021-04-15,2020-12-31,2021-04-15,10753200000.0,2303530000.0,1.20388,-66.9,-2.27,-0.434049,-1.47182
sz.000713,2017-04-12,2016-12-31,2017-04-12,2092900000.0,1385910000.0,-0.037355,1.47,0.0673,2.04696,-3.90448
sz.000713,2018-04-14,2017-12-31,2018-04-14,2192910000.0,1336990000.0,-0.032568,0.84,0.039,0.188077,0.125392
sz.000713,2019-04-11,2018-12-31,2019-04-11,2442500000.0,1576040000.0,3.5641,3.9,0.178,0.332091,3.19889
sz.000713,2022-03-26,2021-12-31,2022-03-26,2713570000.0,1877940000.0,1.59356,10.19,0.298,0.065393,1.89059
sz.000716,2020-04-15,2019-12-31,2020-04-15,5298110000.0,2753770000.0,-0.47619,1.2,0.044,0.137801,0.261811
sz.000716,2021-04-15,2020-12-31,2021-04-15,5214120000.0,2726470000.0,-0.733333,0.33,0.012,-0.141816,-0.431323
sz.000717,2016-04-14,2015-12-31,2016-04-14,16560300000.0,354899000.0,-0.498953,-157.7,-1.07,-0.419074,-0.865438
sz.000717,2022-04-15,2021-12-31,2022-04-15,20615600000.0,10954300000.0,0.032761,18.78,0.7944,0.441344,0.012039
sz.000719,2015-10-15,2015-09-30,2015-10-15,9099950000.0,5928030000.0,0.067724,8.31,0.6067,363.051,0.176258
sz.000719,2016-01-28,2015-12-31,2016-01-28,9251350000.0,6104040000.0,0.071782,11.96,0.89,339.12,0.049945
sz.000719,2016-07-15,2016-06-30,2016-07-15,9662790000.0,6266900000.0,-0.017861,5.12,0.31,336.838,-0.039721
sz.000719,2017-01-12,2016-12-31,2017-01-12,9747740000.0,6698620000.0,0.011758,11.18,0.7,0.087666,0.050959
sz.000719,2017-07-15,2017-06-30,2017-07-15,10387400000.0,6797510000.0,0.006421,4.81,0.32,0.136814,0.072996
sz.000719,2018-07-19,2018-06-30,2018-07-19,11488500000.0,7347330000.0,0.025319,4.81,0.34,0.077136,0.059261
sz.000719,2019-01-31,2018-12-31,2019-01-31,11711500000.0,7737800000.0,0.058824,9.8,0.72,0.094231,0.091505
sz.000719,2019-07-17,2019-06-30,2019-07-17,11581000000.0,7814230000.0,0.058824,4.71,0.36,0.013382,0.092389
sz.000719,2020-01-21,2019-12-31,2020-01-21,12274000000.0,8305550000.0,0.111111,10.26,0.8,0.052633,0.076352
sz.000719,2020-07-08,2020-06-30,2020-07-08,12849000000.0,8396150000.0,0.111111,4.88,0.4,-0.054187,0.099504
sz.000719,2021-01-12,2020-12-31,2021-01-12,13221200000.0,8891510000.0,0.098765,10.64,0.89,0.029551,0.124492
sz.000719,2021-07-17,2021-06-30,2021-07-17,13946300000.0,9053170000.0,0.075,4.9,0.43,0.131471,0.12425
sz.000719,2022-02-16,2021-12-31,2022-02-16,15047000000.0,9578380000.0,0.032967,10.41,0.94,-0.040111,0.062263
sz.000719,2022-04-19,2022-03-31,2022-04-19,14991400000.0,9579800000.0,0.0,1.01,0.09,-0.065931,0.067513
sz.000719,2022-07-19,2022-06-30,2022-07-19,15516000000.0,9601580000.0,0.046512,4.8,0.45,-0.047596,0.094736
sz.000719,2023-02-09,2022-12-31,2023-02-09,15502200000.0,9719530000.0,0.042105,10.57,0.99,0.040098,0.053772
sz.000720,2015-04-15,2014-12-31,2015-04-15,5484710000.0,860749000.0,0.052987,9.68,0.092,0.084,1.49703
sz.000720,2018-04-14,2017-12-31,2018-04-14,9033400000.0,1114190000.0,-0.357868,-53.78,-0.446,0.031676,-10.0329
sz.000720,2020-04-15,2019-12-31,2020-04-15,4627100000.0,2512790000.0,-0.531851,20.62,0.3895,0.3756,-0.456135
sz.000723,2015-04-10,2014-12-31,2015-04-10,835780000.0,460517000.0,-0.098083,2.08,0.03,-0.209962,-0.733001
sz.000723,2016-04-16,2015-12-31,2016-04-16,14069400000.0,5461790000.0,-0.073415,-10.91,-0.19,4.7125,-1.04613
sz.000723,2017-04-14,2016-12-31,2017-04-14,12596300000.0,6912680000.0,0.45765,10.31,0.3,0.246986,2.78378
sz.000723,2020-04-15,2019-12-31,2020-04-15,19640000000.0,8168270000.0,-0.477273,12.59,0.23,-0.069752,-0.4645
sz.000723,2021-04-07,2020-12-31,2021-04-07,25313100000.0,10008200000.0,-0.26087,8.27,0.17,-0.088274,-0.212132
sz.000725,2015-04-10,2014-12-31,2015-04-10,136551000000.0,76198800000.0,0.006096,4.3,0.087,0.090069,0.024399
sz.000725,2016-04-15,2015-12-31,2016-04-15,152593000000.0,77483300000.0,-0.026395,2.12,0.046,0.320711,-0.586719
sz.000725,2017-04-11,2016-12-31,2017-04-11,204966000000.0,78577200000.0,0.00471,2.31,0.051,0.415118,-0.535577
sz.000725,2017-10-25,2017-09-30,2017-10-25,238956000000.0,83724700000.0,0.182049,7.96,0.185,65.4662,5.94173
sz.000725,2022-03-10,2021-12-31,2022-03-10,449647000000.0,142920000000.0,0.0,23.89,0.71,0.61887,4.72086
sz.000728,2015-01-10,2014-12-31,2015-01-10,53196100000.0,17455100000.0,0.357593,8.28,0.7,0.763336,1.14723
sz.000728,2015-04-10,2015-03-31,2015-04-10,64134300000.0,18055400000.0,0.178222,4.04,0.37,0.853467,0.952069
sz.000728,2015-07-09,2015-06-30,2015-07-09,92401200000.0,19105500000.0,0.654077,10.33,0.96,1.60016,2.12025
sz.000728,2016-01-12,2015-12-31,2016-01-12,72818900000.0,19883800000.0,0.719188,14.92,1.42,0.662287,1.03437
sz.000728,2016-04-12,2016-03-31,2016-04-12,66149400000.0,19742100000.0,-0.256187,1.09,0.11,-0.569823,-0.764442
sz.000728,2016-07-09,2016-06-30,2016-07-09,67243400000.0,19595200000.0,-0.700861,2.57,0.26,-0.612397,-0.754275
sz.000728,2016-10-14,2016-09-30,2016-10-14,67310400000.0,20339500000.0,-0.653373,4.67,0.49,-0.3878,-0.599669
sz.000728,2017-01-11,2016-12-31,2017-01-11,71797800000.0,20747300000.0,-0.702482,6.87,0.72,-0.41506,-0.513533
sz.000728,2017-04-12,2017-03-31,2017-04-12,73027000000.0,20963800000.0,0.014242,1.16,0.12,0.266524,0.410264
sz.000728,2017-07-11,2017-06-30,2017-07-11,72993200000.0,20589100000.0,0.001071,2.46,0.17,0.120318,0.114322
sz.000728,2017-10-17,2017-09-30,2017-10-17,76604400000.0,20889200000.0,-0.021446,4.27,0.3,0.04014,-0.021084
sz.000728,2018-01-10,2017-12-31,2018-01-10,80214500000.0,25380400000.0,-0.053951,5.66,0.41,0.037293,-0.114172
sz.000728,2018-04-11,2018-03-31,2018-04-11,80763900000.0,25328800000.0,-0.022432,0.66,0.05,-0.204316,-0.31775
sz.000728,2018-07-10,2018-06-30,2018-07-10,83734400000.0,24876200000.0,-0.083802,0.91,0.07,-0.293971,-0.58006
sz.000728,2018-10-15,2018-09-30,2018-10-15,76277700000.0,24910000000.0,-0.167063,1.3,0.1,-0.349194,-0.641433
sz.000728,2019-01-11,2018-12-31,2019-01-11,78095400000.0,24676800000.0,-0.5,2.73,0.2,-0.268006,-0.442617
sz.000728,2019-04-10,2019-03-31,2019-04-10,87948100000.0,25056500000.0,1.6,1.7,0.13,0.563756,1.58354
sz.000728,2019-07-09,2019-06-30,2019-07-09,85321400000.0,24558800000.0,0.857143,1.74,0.13,0.456696,0.921675
sz.000728,2019-10-15,2019-09-30,2019-10-15,80936300000.0,24902900000.0,1.1,2.82,0.21,0.381323,1.10246
sz.000728,2020-01-15,2019-12-31,2020-01-15,83934100000.0,24825900000.0,0.35,3.67,0.27,0.301356,0.313615
sz.000728,2020-04-11,2020-03-31,2020-04-11,83856100000.0,25317100000.0,-0.384615,1.13,0.08,-0.0759,-0.305106
sz.000728,2020-07-09,2020-06-30,2020-07-09,88100800000.0,25046700000.0,0.384615,2.47,0.18,0.334434,0.447796
