证券简称,报告期,归属母公司所有者净利润(元),营业利润(元),证券代码,营业成本(元),营业收入(元),每股经营现金流量(元),净资产收益率,每股净资产(元),每股收益(元),营业利润率,毛利率
京能热力,2023-03-31,169739081.48,207246076.97,002893,427038598.19,652854539.78,-0.89,20.368,4.1094,0.836978,31.745,34.59
川恒股份,2023-03-31,158346504.48,199874432.99,002895,627954294.13,998391331.48,-0.16,3.472,8.7038,0.315544,20.02,37.1
中大力德,2023-03-31,15075160.48,16696671.56,002896,169576895.37,218864440.12,-0.047,1.416,7.0444,0.099722,7.629,22.52
意华股份,2023-03-31,15586447.99,13209718.81,002897,758594093.0,936883646.22,-0.192,0.939,9.7256,0.091324,1.41,19.03
赛隆药业,2023-03-31,3197374.56,4003760.2,002898,36851624.98,79427813.05,-0.032,0.604,3.0088,0.018167,5.041,53.6
英派斯,2023-03-31,3355449.08,4506402.64,002899,152922135.15,198895446.9,0.597,0.288,9.6957,0.027962,2.266,23.11
哈三联,2023-03-31,39163800.7,43300037.81,002900,127408345.78,342147502.19,0.083,1.883,6.5693,0.123701,12.655,62.76
大博医疗,2023-03-31,58209336.93,65971925.55,002901,118575146.96,391374553.0,-0.245,1.903,7.3881,0.140596,16.856,69.7
铭普光磁,2023-03-31,5675189.54,6632613.58,002902,452172768.7,528647411.31,0.644,0.518,5.1908,0.026869,1.255,14.47
宇环数控,2023-03-31,19645967.89,21649417.61,002903,45041172.73,92424217.26,-0.142,2.505,5.1517,0.129043,23.424,51.27
金逸影视,2023-03-31,20435195.25,23032262.58,002905,293296885.04,380528516.99,0.472,12.509,0.4341,0.054303,6.053,22.92
华阳集团,2023-03-31,77531063.6,71432820.08,002906,1021794840.72,1315429083.28,0.03,1.814,8.9771,0.162773,5.43,22.32
华森制药,2023-03-31,30100541.89,35746633.64,002907,74438227.92,187539020.46,0.238,1.838,3.9219,0.07208,19.061,60.31
德生科技,2023-03-31,15546280.64,21355493.22,002908,87802763.05,172073401.07,-0.293,1.358,3.7083,0.050369,12.411,48.97
集泰股份,2023-03-31,762459.15,497601.53,002909,191754516.08,257369046.21,-0.049,0.089,2.2984,0.002045,0.193,25.49
庄园牧场,2023-03-31,6326870.76,6428170.11,002910,194253557.45,250199013.12,0.206,0.463,6.9487,0.032165,2.569,22.36
佛燃能源,2023-03-31,77891132.31,167061056.48,002911,4136099134.14,4480094967.45,0.644,1.391,4.302,0.081591,3.729,7.68
中新赛克,2023-03-31,59043855.43,63554390.3,002912,27491641.24,215368368.98,-0.4,3.652,9.4093,0.343614,29.51,87.24
奥士康,2023-03-31,131335060.27,146734751.97,002913,745110468.25,1006206559.11,0.169,3.352,12.1716,0.407972,14.583,25.95
中欣氟材,2023-03-31,27400008.09,39873391.2,002915,224527370.71,292124448.8,-0.344,1.555,5.3717,0.083547,13.649,23.14
深南电路,2023-03-31,206418890.89,209570056.57,002916,2142845788.2,2784716084.29,1.345,1.652,24.3605,0.402472,7.526,23.05
金奥博,2023-03-31,5245788.22,2536480.39,002917,170761045.99,244975986.71,0.014,0.364,4.1498,0.015091,1.035,30.29
蒙娜丽莎,2023-03-31,6900621.83,15663745.57,002918,831471888.26,1101470379.13,-0.392,0.212,7.3843,0.016621,1.422,24.51
名臣健康,2023-03-31,34104153.62,24659339.14,002919,156642782.5,406772539.06,-0.349,4.41,4.5228,0.199451,6.062,61.49
德赛西威,2023-03-31,330525213.28,389646764.79,002920,3143498054.03,3983427024.66,0.347,4.825,12.3393,0.595329,9.782,21.09
联诚精密,2023-03-31,-1723197.26,276024.32,002921,274319487.97,318749839.39,0.079,-0.141,8.6371,-0.01309,0.087,13.94
伊戈尔,2023-03-31,19029173.01,25100396.04,002922,529647731.08,639265629.25,0.042,1.053,5.9863,0.063022,3.926,17.15
润都股份,2023-03-31,40432140.73,47720946.68,002923,184495537.66,359359020.73,-0.159,3.27,5.1688,0.169024,13.279,48.66
盈趣科技,2023-03-31,80167406.63,101194876.81,002925,611034991.15,871392103.77,0.119,1.499,6.8338,0.102447,11.613,29.88
华西证券,2023-03-31,402301962.84,505114203.1,002926,,1127252618.15,-0.491,1.76,8.7075,0.153258,44.809,
泰永长征,2023-03-31,14463815.96,18374860.19,002927,147866773.57,215924896.28,-0.141,1.469,4.4114,0.064797,8.51,31.52
华夏航空,2023-03-31,-275862413.08,-321264021.28,002928,1225712235.69,1044672107.02,0.121,-7.305,2.9545,-0.215814,-30.753,-17.33
润建股份,2023-03-31,139636382.34,170085536.96,002929,1871204234.91,2293413116.59,-5.354,3.094,18.7854,0.600353,7.416,18.41
宏川智慧,2023-03-31,68814420.28,106974461.76,002930,157937555.3,375875664.06,0.479,2.804,5.0885,0.152164,28.46,57.98
锋龙股份,2023-03-31,848025.8,122810.31,002931,89829301.99,111977327.51,0.025,0.118,3.2884,0.004258,0.11,19.78
明德生物,2023-03-31,75450691.09,97778342.38,002932,208216190.63,372402234.89,-2.184,1.146,42.169,0.483061,26.256,44.09
新兴装备,2023-03-31,-11902269.34,-14340334.98,002933,34589214.96,44104344.13,0.429,-0.828,12.2523,-0.101425,-32.515,21.57
天奥电子,2023-03-31,-10854292.45,-10887893.16,002935,92695539.84,125286230.65,-0.461,-0.726,5.4354,-0.039476,-8.69,26.01
郑州银行,2023-03-31,1188068000.0,1518235000.0,002936,,3318262000.0,-0.08,2.286,5.08,0.143738,45.754,
兴瑞科技,2023-03-31,51795967.74,59519031.4,002937,355116058.86,480035850.37,0.004,3.962,4.3889,0.173898,12.399,26.02
鹏鼎控股,2023-03-31,418531593.32,467946059.84,002938,5273265225.44,6667007237.88,1.202,1.474,12.2307,0.180312,7.019,20.91
长城证券,2023-03-31,450777544.23,518139647.42,002939,,1119714283.09,0.039,1.609,6.9437,0.111733,46.274,
昂利康,2023-03-31,47070207.68,58365214.33,002940,230415820.0,424507176.32,0.61,3.03,11.1657,0.338335,13.749,45.72
新疆交建,2023-03-31,6926635.1,11149592.6,002941,374059506.11,398516700.58,-1.327,0.226,4.5519,0.010738,2.798,6.14
新农股份,2023-03-31,10792398.23,12493522.41,002942,212622729.89,275296537.41,-0.348,0.912,7.5896,0.069182,4.538,22.77
宇晶股份,2023-03-31,17776573.97,19999419.68,002943,152484153.81,204987126.99,-0.633,1.445,10.2538,0.148138,9.756,25.61
华林证券,2023-03-31,62894929.6,63810655.17,002945,,243355417.32,3.811,0.963,2.4203,0.023294,26.221,
新乳业,2023-03-31,61081473.28,78866241.93,002946,1839252636.61,2521491501.18,0.245,2.436,2.7828,0.070485,3.128,27.06
恒铭达,2023-03-31,41624110.79,47193948.71,002947,256313395.02,347980243.14,0.578,2.191,8.2532,0.180839,13.562,26.34
青岛银行,2023-03-31,910066000.0,1048336000.0,002948,,3093053000.0,1.019,2.478,5.21,0.156359,33.893,
华阳国际,2023-03-31,4144771.19,4027423.29,002949,219852211.46,257463819.01,0.422,0.279,6.9792,0.021143,1.564,14.61
奥美医疗,2023-03-31,127884816.36,149455500.79,002950,541999859.85,814642103.91,-0.03,3.989,5.0621,0.201945,18.346,33.47
金时科技,2023-03-31,-5700887.74,-6692498.89,002951,23673474.13,31961212.59,-0.015,-0.263,5.3629,-0.014076,-20.939,25.93
亚世光电,2023-03-31,16998004.94,19421049.66,002952,153164172.27,191941244.85,0.356,1.845,5.6063,0.103432,10.118,20.2
日丰股份,2023-03-31,28890946.69,28285253.04,002953,783723411.31,884757223.79,0.051,1.743,4.7054,0.082001,3.197,11.42
鸿合科技,2023-03-31,22929025.45,27488502.7,002955,440621749.22,652958187.49,-0.286,0.642,15.266,0.09799,4.21,32.52
西麦食品,2023-03-31,39274078.36,49090972.07,002956,222933370.5,387216955.86,0.185,2.71,6.491,0.175898,12.678,42.43
科瑞技术,2023-03-31,29661738.02,48285157.9,002957,349181299.93,533077336.05,0.734,1.056,6.8387,0.072211,9.058,34.5
青农商行,2023-03-31,993672000.0,1059854000.0,002958,,2671626000.0,2.136,2.725,5.66,0.178859,39.671,
小熊电器,2023-03-31,164852468.99,201663033.26,002959,753716734.55,1251206993.96,1.349,6.507,15.7175,1.056729,16.117,39.76
青鸟消防,2023-03-31,77378140.0,89868283.53,002960,508338175.21,831137031.18,-0.338,1.313,10.4442,0.137123,10.813,38.84
瑞达期货,2023-03-31,54716474.46,73336599.73,002961,,383353917.09,0.431,2.129,5.5304,0.12295,19.13,
五方光电,2023-03-31,12236285.22,12409893.95,002962,129055341.83,159246572.53,0.2,0.668,6.2425,0.041694,7.793,18.96
豪尔赛,2023-03-31,1799411.2,461336.32,002963,130337793.59,183938992.32,0.02,0.119,10.0499,0.011967,0.251,29.14
祥鑫科技,2023-03-31,82051234.88,95107700.24,002965,935968090.84,1148601190.53,0.508,2.923,15.749,0.460269,8.28,18.51
苏州银行,2023-03-31,1296078065.0,1582906125.0,002966,,3158456432.0,5.939,3.246,10.07,0.353469,50.116,
广电计量,2023-03-31,-2617821.41,-14768674.5,002967,350424637.43,545072846.91,0.075,-0.075,6.0556,-0.004551,-2.709,35.71
新大正,2023-03-31,47392634.59,57166193.82,002968,610792086.97,725078917.78,-0.858,4.062,5.093,0.206872,7.884,15.76
嘉美包装,2023-03-31,23817415.69,32650707.05,002969,710090788.62,797076101.17,0.125,0.991,2.3961,0.024759,4.096,10.91
锐明技术,2023-03-31,24067490.69,26967425.76,002970,209197409.51,365925139.07,0.541,1.823,7.6301,0.139122,7.37,42.83
和远气体,2023-03-31,30621481.91,36599952.59,002971,317225468.2,405599521.59,-0.054,2.475,7.7335,0.191384,9.024,21.79
科安达,2023-03-31,25887883.79,28386953.07,002972,18439293.48,55745581.92,-0.09,2.012,7.2987,0.146823,50.922,66.92
侨银股份,2023-03-31,106235729.87,123430490.36,002973,716636210.95,983827742.59,-0.304,5.258,4.8759,0.259958,12.546,27.16
博杰股份,2023-03-31,-10552584.47,-19850498.88,002975,102114496.52,194357362.51,0.108,-0.623,11.4396,-0.075851,-10.213,47.46
瑞玛精密,2023-03-31,24029919.19,29737489.4,002976,251035843.59,337220145.19,0.369,3.085,6.4911,0.200249,8.818,25.56
天箭科技,2023-03-31,16021744.25,18873941.88,002977,8630608.06,23614159.29,0.568,1.482,10.8024,0.160057,79.926,63.45
安宁股份,2023-03-31,231594948.96,271878373.39,002978,153425882.83,445312856.46,0.701,4.067,14.1994,0.577544,61.053,65.55
雷赛智能,2023-03-31,35527795.23,38624628.55,002979,194603987.52,314732759.14,-0.275,2.785,4.1269,0.114939,12.272,38.17
华盛昌,2023-03-31,21062048.07,23880795.04,002980,93834114.39,151231759.11,0.149,2.032,7.6014,0.154465,15.791,37.95
朝阳科技,2023-03-31,2420477.25,2116593.13,002981,173303196.13,220552667.11,0.671,0.303,8.3131,0.025213,0.96,21.42
湘佳股份,2023-03-31,-28254065.93,-25166534.95,002982,810490853.43,909179664.61,0.906,-1.566,16.5501,-0.277324,-2.768,10.85
芯瑞达,2023-03-31,38684571.82,42085628.18,002983,248174214.86,300153366.25,-0.197,3.289,6.3866,0.210032,14.021,17.32
森麒麟,2023-03-31,250186589.84,261423682.38,002984,1287377193.15,1657704459.58,0.596,3.212,11.4713,0.385097,15.77,22.34
北摩高科,2023-03-31,135016606.2,187090495.67,002985,94883446.12,314660585.53,0.024,4.36,9.331,0.406856,59.458,69.85
宇新股份,2023-03-31,107112702.91,128172419.54,002986,1284447539.21,1479179856.68,0.044,4.17,11.2599,0.469481,8.665,13.16
京北方,2023-03-31,61291630.99,58244404.96,002987,781949313.46,999936450.12,-1.429,2.683,7.2549,0.194639,5.825,21.8
豪美新材,2023-03-31,21150498.98,23879857.34,002988,1171137688.47,1308664953.71,-0.281,0.957,8.9805,0.090864,1.825,10.51
中天精装,2023-03-31,31490983.47,36595211.35,002989,175472888.74,204359677.98,0.259,1.754,9.2583,0.173316,17.907,14.14
盛视科技,2023-03-31,70301432.17,76275779.99,002990,252361322.74,416082606.88,0.04,3.234,8.425,0.272442,18.332,39.35
甘源食品,2023-03-31,55160145.59,75107217.74,002991,249104916.84,391337732.22,-0.065,3.529,16.7664,0.591747,19.192,36.35
宝明科技,2023-03-31,-37161254.38,-37585579.98,002992,194639997.53,204943356.57,-0.258,-4.2,4.7842,-0.200908,-18.339,5.03
奥海科技,2023-03-31,89058176.3,100598436.26,002993,682816218.93,902354048.5,0.545,1.955,16.5012,0.322628,11.148,24.33
天地在线,2023-03-31,-13084565.06,-12427478.2,002995,479181530.56,497845786.32,-0.03,-1.273,8.1096,-0.103229,-2.496,3.75
顺博合金,2023-03-31,50607584.05,55492324.84,002996,2266559285.68,2332762478.03,1.323,1.974,5.5513,0.115279,2.379,2.84
瑞鹄模具,2023-03-31,42902599.41,47044039.27,002997,293988995.25,383990170.78,-0.083,3.125,7.1163,0.233633,12.251,23.44
优彩资源,2023-03-31,30651426.78,31113505.09,002998,481882704.15,514312804.65,-0.082,1.841,4.8393,0.093908,6.05,6.31
天禾股份,2023-03-31,11578582.9,19333035.43,002999,3658893082.75,3896695218.44,-4.33,0.985,3.3808,0.033311,0.496,6.1
劲仔食品,2023-03-31,39199530.4,44587645.49,003000,323390154.46,436896311.15,0.098,3.174,2.7375,0.086898,10.206,25.98
中岩大地,2023-03-31,-9652083.15,-12326219.95,003001,122266135.1,142349277.38,-0.94,-0.813,9.2977,-0.075554,-8.659,14.11
壶化股份,2023-03-31,10720206.18,14070688.0,003002,122632346.29,206025983.22,-0.026,0.935,5.7337,0.053601,6.83,40.48
天元股份,2023-03-31,6908877.31,9118473.16,003003,268554145.53,305278220.11,0.454,0.573,6.8148,0.039017,2.987,12.03
声迅股份,2023-03-31,-8812888.71,-8715106.93,003004,14371407.44,23192969.81,-0.165,-1.105,8.8341,-0.107684,-37.577,38.04
竞业达,2023-03-31,-13817492.77,-13645217.9,003005,19745509.91,33434058.08,-0.165,-0.943,9.8778,-0.09311,-40.812,40.94
百亚股份,2023-03-31,80129282.0,92921280.0,003006,277765961.0,522657181.0,0.256,5.92,3.1456,0.186204,17.779,46.86
直真科技,2023-03-31,-25843733.38,-27423307.67,003007,22374114.69,45993566.95,-0.21,-3.252,7.6426,-0.248497,-59.624,51.35
开普检测,2023-03-31,16057163.75,14896986.91,003008,12607034.53,38868240.99,0.24,1.507,13.3166,0.200715,38.327,67.56
中天火箭,2023-03-31,27558703.88,30869801.77,003009,120088004.12,181082636.41,-0.709,1.764,9.7206,0.177348,17.047,33.68
若羽臣,2023-03-31,6878378.02,6774581.79,003010,184573950.57,282670941.4,0.359,0.635,8.9055,0.056519,2.397,34.7
海象新材,2023-03-31,67242810.35,70966786.85,003011,302810667.06,433359930.82,1.289,4.454,14.7045,0.654903,16.376,30.12
东鹏控股,2023-03-31,1177693.11,-7491399.31,003012,860183636.7,1144470282.03,0.1,0.016,6.1293,0.001004,-0.655,24.84
地铁设计,2023-03-31,100658867.97,116274119.07,003013,389765930.11,604813176.24,-1.153,4.451,5.6536,0.251641,19.225,35.56
日久光电,2023-03-31,-6206678.36,-5057160.6,003015,74507088.65,93490043.22,0.094,-0.594,3.7193,-0.022083,-5.409,20.3
欣贺股份,2023-03-31,48962781.6,64748705.54,003016,134452067.96,450557813.49,0.173,1.69,6.7138,0.113432,14.371,70.16
大洋生物,2023-03-31,19396982.24,21624996.17,003017,205430037.92,251292978.42,-0.37,1.93,16.7529,0.323283,8.605,18.25
金富科技,2023-03-31,19486995.11,23175080.66,003018,127208612.04,163819793.19,-0.144,1.375,5.4531,0.07495,14.147,22.35
宸展光电,2023-03-31,37755048.86,44635408.47,003019,256458929.69,364319830.71,0.344,2.414,10.6246,0.255833,12.252,29.61
立方制药,2023-03-31,66141680.02,77924247.11,003020,515196866.06,811816818.0,0.176,4.26,12.6793,0.540078,9.599,36.54
兆威机电,2023-03-31,28244575.01,29177916.51,003021,161861974.55,222081970.48,0.461,0.948,17.3955,0.164882,13.138,27.12
联泓新科,2023-03-31,147159610.2,179710613.49,003022,1321406273.02,1576009466.45,0.074,2.076,5.3078,0.110185,11.403,16.15
彩虹集团,2023-03-31,28614703.68,34416484.59,003023,152172984.39,275675619.79,2.181,1.988,13.6615,0.271637,12.484,44.8
思进智能,2023-03-31,25726653.35,30971139.28,003025,66916438.41,108502163.08,-0.036,2.499,6.3089,0.157647,28.544,38.33
中晶科技,2023-03-31,-7098343.79,-5606343.75,003026,54882224.08,77387173.16,-0.043,-0.964,7.288,-0.070268,-7.245,29.08
同兴环保,2023-03-31,26958156.75,35516153.13,003027,101164125.42,143411451.06,0.535,1.558,13.071,0.203582,24.765,29.46
振邦智能,2023-03-31,22831022.41,24077005.65,003028,161624789.61,213051602.08,0.633,1.603,12.7803,0.20489,11.301,24.14
吉大正元,2023-03-31,2990540.14,7969775.96,003029,39383782.58,121917781.05,-0.462,0.22,7.3074,0.016048,6.537,67.7
祖名股份,2023-03-31,9339344.14,11824824.14,003030,241474271.52,324913851.05,0.228,0.894,8.3764,0.074846,3.639,25.68
中瓷电子,2023-03-31,36143488.43,36109677.66,003031,239090316.77,328965433.09,0.363,2.798,6.1789,0.17288,10.977,27.32
传智教育,2023-03-31,17540356.41,17829176.19,003032,66677565.26,139948833.81,0.099,1.293,3.371,0.043584,12.74,52.36
征和工业,2023-03-31,25655036.2,30179677.28,003033,263326356.28,344145163.73,-0.46,2.306,13.6109,0.313823,8.769,23.48
南网能源,2023-03-31,82001000.64,108358419.03,003035,362908445.09,547842273.41,0.008,1.252,1.7292,0.021648,19.779,33.76
泰坦股份,2023-03-31,20040174.29,26134834.34,003036,238333180.85,314948220.19,0.561,1.561,5.9424,0.092779,8.298,24.33
三和管桩,2023-03-31,20323736.88,33853381.63,003037,1358995144.91,1503543481.29,-0.553,1.162,3.4703,0.040338,2.252,9.61
鑫铂股份,2023-03-31,26202711.53,20867904.37,003038,1096879218.56,1243963172.52,-2.099,1.365,13.0014,0.177499,1.678,11.82
顺控发展,2023-03-31,29151357.76,57350596.23,003039,184656348.72,300702007.7,0.243,1.2,3.9333,0.047207,19.072,38.59
楚天龙,2023-03-31,43232654.24,47354814.06,003040,217445816.96,326065669.58,-0.011,2.766,3.39,0.093753,14.523,33.31
真爱美家,2023-03-31,12815335.53,12135627.54,003041,135388689.37,165538031.11,0.023,0.997,10.7082,0.106794,7.331,18.21
中农联合,2023-03-31,17020776.89,21672583.04,003042,407577857.07,504847216.52,-0.067,1.003,11.9121,0.119461,4.293,19.27
华亚智能,2023-03-31,22883767.37,26262757.73,003043,79885219.62,117468618.62,0.107,2.07,12.6167,0.286047,22.357,31.99
中国广核,2023-03-31,3486250765.27,6219180548.99,003816,10748387948.49,18288822249.36,0.088,3.156,2.1878,0.069037,34.005,41.23
深物业B,2023-03-31,13216750.95,13624175.58,200011,310287854.2,411469619.15,-0.703,0.299,7.4277,0.022177,3.311,24.59
南  玻Ｂ,2023-03-31,396406087.0,451521394.0,200012,3165542052.0,4070673784.0,-0.093,2.992,4.3148,0.129093,11.092,22.24
深康佳Ｂ,2023-03-31,152513923.41,175260914.31,200016,4451814449.75,4600647851.61,-0.491,1.961,3.2295,0.063338,3.809,3.24
深中华B,2023-03-31,2848657.72,4685648.5,200017,143175923.57,151527917.92,-0.011,0.972,0.4251,0.004133,3.092,5.51
深粮B,2023-03-31,105444874.99,111291383.32,200019,1090959346.71,1338942951.54,-0.162,2.166,4.2242,0.09149,8.312,18.52
深华发Ｂ,2023-03-31,6432411.78,7911166.0,200020,151537827.75,175868641.87,0.119,1.787,1.2714,0.022716,4.498,13.83
特  力Ｂ,2023-03-31,25274084.85,31035039.61,200025,291971030.63,339838493.18,-0.101,1.651,3.5515,0.058633,9.132,14.09
飞亚达Ｂ,2023-03-31,103189489.23,132512634.21,200026,767722882.96,1200095568.76,0.192,3.172,7.7887,0.247085,11.042,36.03
一致Ｂ,2023-03-31,362205346.22,576353112.1,200028,16553515799.36,18686817786.5,0.491,2.197,38.5122,0.846023,3.084,11.42
深深房Ｂ,2023-03-31,-35653798.52,-40357864.78,200029,101079794.15,109155515.74,-0.181,-0.898,3.9247,-0.035243,-36.973,7.4
富奥B,2023-03-31,81870997.61,63759097.48,200030,2570905808.01,2803266645.3,-0.356,1.083,4.3406,0.047008,2.274,8.29
深南电B,2023-03-31,-31147959.3,-37827197.68,200037,126842855.91,111067616.64,-0.061,-2.186,2.3636,-0.051675,-34.058,-14.2
深纺织Ｂ,2023-03-31,13108613.21,23470750.92,200045,601794163.62,679306013.14,0.004,0.458,5.6513,0.02588,3.455,11.41
建车B,2023-03-31,-26718192.49,-26884833.29,200054,93419911.9,95871501.13,-0.138,-31.483,0.7109,-0.223817,-28.043,2.56
方大Ｂ,2023-03-31,70822028.03,82475662.8,200055,619537779.13,815219822.9,-0.134,1.228,5.3705,0.06595,10.117,24.0
皇庭B,2023-03-31,-101828223.54,-99513791.8,200056,82665588.65,195608889.46,0.034,-5.097,1.651,-0.084149,-50.874,57.74
深赛格B,2023-03-31,32905373.52,62465208.63,200058,338171858.58,445269320.85,-0.015,1.677,1.5942,0.026726,14.029,24.05
*ST山航B,2023-03-31,-471073161.57,-512514810.93,200152,4085190117.42,3883885718.08,4.53,,-20.7425,-1.177683,-13.196,-5.18
东旭B,2023-03-31,-225232367.09,-218999297.08,200413,1056954144.98,1141123417.11,0.016,-1.005,3.98,-0.039986,-19.192,7.38
粤高速Ｂ,2023-03-31,409848394.33,739601642.65,200429,364198795.39,1154573212.16,0.469,4.324,4.534,0.196024,64.058,68.46
宁通信B,2023-03-31,-9934009.57,-8846763.59,200468,140007403.28,178539354.7,-0.484,-82.363,0.0561,-0.046205,-4.955,21.58
晨  鸣Ｂ,2023-03-31,-275409967.37,-330424490.36,200488,5508548242.09,6155915692.16,0.308,-1.463,5.9827,-0.092427,-5.368,10.52
京粮B,2023-03-31,37265080.42,61292421.12,200505,3105714704.3,3206922214.64,-0.131,1.203,4.2626,0.051262,1.911,3.16
闽灿坤Ｂ,2023-03-31,10507389.79,14281781.7,200512,255879093.88,311772497.46,-0.303,1.001,5.6634,0.056677,4.581,17.93
虹美菱B,2023-03-31,122540351.1,130566430.04,200521,4288663147.76,5025237527.25,-0.361,2.314,5.1424,0.11898,2.598,14.66
冰山B,2023-03-31,25392393.54,27313302.77,200530,893235841.55,1072560425.76,-0.188,0.838,3.5953,0.030114,2.547,16.72
粤电力Ｂ,2023-03-31,88429494.0,125238515.0,200539,12057204482.0,13046268148.0,0.057,0.436,3.8608,0.016843,0.96,7.58
粤照明Ｂ,2023-03-31,66221546.43,113127549.71,200541,1813154540.46,2193613606.54,0.055,1.264,3.8456,0.048621,5.157,17.34
江  铃Ｂ,2023-03-31,182746938.0,144599480.0,200550,6518853008.0,7525930457.0,-0.836,1.939,10.9203,0.211705,1.921,13.38
安道麦B,2023-03-31,83273000.0,58555000.0,200553,6492832000.0,8610576000.0,1.247,0.363,9.8477,0.035742,0.68,24.59
